TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,StoreName,GroupStore,Type,Latitude,Longitude,Age,Gender,Marital Status,Income,Product Name,Price_y
TR71744,418,2022-10-31,P2,3200,3,9600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",45,0,Single,"23,84",Ginger Candy ,3200
TR93893,54,2022-05-16,P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",42,0,Single,"9,68",Ginger Candy ,3200
TR75984,201,2022-03-30,P2,3200,3,9600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",57,0,Married,"6,87",Ginger Candy ,3200
TR29591,201,2022-09-05,P2,3200,7,22400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",57,0,Married,"6,87",Ginger Candy ,3200
TR12185,201,2022-11-08,P2,3200,3,9600,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",57,0,Married,"6,87",Ginger Candy ,3200
TR79552,65,2022-02-27,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",38,0,Married,"4,36",Ginger Candy ,3200
TR47912,347,2022-05-06,P2,3200,4,12800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",26,1,Single,"3,69",Ginger Candy ,3200
TR64948,347,2022-10-09,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",26,1,Single,"3,69",Ginger Candy ,3200
TR62409,103,2022-02-27,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",31,1,Single,"4,01",Ginger Candy ,3200
TR57531,103,2022-09-16,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",31,1,Single,"4,01",Ginger Candy ,3200
TR96869,103,2022-01-09,P2,3200,4,12800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",31,1,Single,"4,01",Ginger Candy ,3200
TR73862,334,2022-06-18,P2,3200,5,16000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",70,0,Married,"5,99",Ginger Candy ,3200
TR77884,334,2022-04-20,P2,3200,7,22400,13,Buana,Buana,General Trade,"-1,26916","116,825264",70,0,Married,"5,99",Ginger Candy ,3200
TR36585,35,2022-09-18,P2,3200,3,9600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",48,1,Married,"10,58",Ginger Candy ,3200
TR78094,35,2022-03-09,P2,3200,7,22400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",48,1,Married,"10,58",Ginger Candy ,3200
TR81318,203,2022-10-21,P2,3200,3,9600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",53,0,Married,"17,2",Ginger Candy ,3200
TR98055,352,2022-02-13,P2,3200,4,12800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",69,0,Single,"6,15",Ginger Candy ,3200
TR61742,378,2022-08-18,P2,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",54,0,Married,"14,66",Ginger Candy ,3200
TR16248,130,2022-01-15,P2,3200,7,22400,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",40,0,Married,"9,73",Ginger Candy ,3200
TR65502,130,2022-02-03,P2,3200,4,12800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",40,0,Married,"9,73",Ginger Candy ,3200
TR5986,379,2022-07-23,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",48,1,Married,"17,74",Ginger Candy ,3200
TR96454,379,2022-04-02,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",48,1,Married,"17,74",Ginger Candy ,3200
TR36610,207,2022-12-27,P2,3200,4,12800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",35,1,Married,"10,54",Ginger Candy ,3200
TR17428,207,2022-05-27,P2,3200,6,19200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",35,1,Married,"10,54",Ginger Candy ,3200
TR58489,207,2022-02-03,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",35,1,Married,"10,54",Ginger Candy ,3200
TR3519,111,2022-06-22,P2,3200,5,16000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",59,1,Married,"4,59",Ginger Candy ,3200
TR73275,111,2022-04-26,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",59,1,Married,"4,59",Ginger Candy ,3200
TR57969,84,2022-05-25,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",54,0,Married,"18,12",Ginger Candy ,3200
TR11210,84,2022-09-23,P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",54,0,Married,"18,12",Ginger Candy ,3200
TR28270,140,2022-09-01,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",54,0,Married,"9,57",Ginger Candy ,3200
TR59728,146,2022-05-18,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",27,0,Married,"3,16",Ginger Candy ,3200
TR41200,146,2022-02-13,P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",27,0,Married,"3,16",Ginger Candy ,3200
TR13665,142,2022-03-07,P2,3200,6,19200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",23,1,Single,"1,58",Ginger Candy ,3200
TR36685,196,2022-11-01,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",34,0,Married,"3,17",Ginger Candy ,3200
TR42952,196,2022-06-17,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",34,0,Married,"3,17",Ginger Candy ,3200
TR12602,338,2022-11-02,P2,3200,7,22400,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",46,1,Married,"5,12",Ginger Candy ,3200
TR72254,338,2022-11-23,P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",46,1,Married,"5,12",Ginger Candy ,3200
TR90342,342,2022-03-05,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",48,1,Married,"13,55",Ginger Candy ,3200
TR33164,342,2022-01-03,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",48,1,Married,"13,55",Ginger Candy ,3200
TR92181,342,2022-05-07,P2,3200,3,9600,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",48,1,Married,"13,55",Ginger Candy ,3200
TR58441,1,2022-06-25,P2,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",55,1,Married,"5,12",Ginger Candy ,3200
TR38558,308,2022-02-15,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",45,0,Married,"10,72",Ginger Candy ,3200
TR77842,409,2022-03-14,P2,3200,7,22400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",47,0,Married,"28,23",Ginger Candy ,3200
TR72391,409,2022-03-15,P2,3200,4,12800,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",47,0,Married,"28,23",Ginger Candy ,3200
TR24696,95,2022-02-03,P2,3200,4,12800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",52,0,Married,"17,42",Ginger Candy ,3200
TR98083,241,2022-05-17,P2,3200,3,9600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",24,1,Single,"0,57",Ginger Candy ,3200
TR5922,241,2022-07-04,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",24,1,Single,"0,57",Ginger Candy ,3200
TR49525,429,2022-05-18,P2,3200,7,22400,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",37,1,Married,"8,97",Ginger Candy ,3200
TR12173,429,2022-10-10,P2,3200,4,12800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",37,1,Married,"8,97",Ginger Candy ,3200
TR27281,429,2022-09-23,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",37,1,Married,"8,97",Ginger Candy ,3200
TR73798,3,2022-05-18,P2,3200,5,16000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",32,1,Married,"9,17",Ginger Candy ,3200
TR98078,426,2022-05-20,P2,3200,5,16000,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",19,0,Single,"2,16",Ginger Candy ,3200
TR86739,426,2022-07-31,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",19,0,Single,"2,16",Ginger Candy ,3200
TR95242,426,2022-05-25,P2,3200,4,12800,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",19,0,Single,"2,16",Ginger Candy ,3200
TR41119,394,2022-06-26,P2,3200,3,9600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",50,0,Married,"7,19",Ginger Candy ,3200
TR83991,391,2022-07-07,P2,3200,3,9600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",26,0,Married,"4,98",Ginger Candy ,3200
TR94853,229,2022-08-22,P2,3200,4,12800,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",32,0,Married,"10,17",Ginger Candy ,3200
TR95284,229,2022-10-01,P2,3200,3,9600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",32,0,Married,"10,17",Ginger Candy ,3200
TR83945,402,2022-06-03,P2,3200,6,19200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",51,0,Married,"17,65",Ginger Candy ,3200
TR2737,417,2022-01-28,P2,3200,5,16000,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",47,1,Married,"12,75",Ginger Candy ,3200
TR84991,417,2022-03-21,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",47,1,Married,"12,75",Ginger Candy ,3200
TR54634,417,2022-02-21,P2,3200,4,12800,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",47,1,Married,"12,75",Ginger Candy ,3200
TR42438,198,2022-01-11,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",45,0,Married,"10,69",Ginger Candy ,3200
TR79961,198,2022-07-29,P2,3200,3,9600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",45,0,Married,"10,69",Ginger Candy ,3200
TR32237,198,2022-09-03,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",45,0,Married,"10,69",Ginger Candy ,3200
TR52536,198,2022-04-12,P2,3200,3,9600,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",45,0,Married,"10,69",Ginger Candy ,3200
TR55960,359,2022-07-19,P2,3200,3,9600,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",46,0,Married,"19,99",Ginger Candy ,3200
TR35657,359,2022-08-22,P2,3200,3,9600,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",46,0,Married,"19,99",Ginger Candy ,3200
TR80656,73,2022-07-25,P2,3200,7,22400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",53,0,Married,"13,71",Ginger Candy ,3200
TR15201,439,2022-06-08,P2,3200,4,12800,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",35,0,Single,"12,34",Ginger Candy ,3200
TR17826,439,2022-07-10,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",35,0,Single,"12,34",Ginger Candy ,3200
TR44238,63,2022-10-28,P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",58,0,Married,"10,78",Ginger Candy ,3200
TR99113,311,2022-12-28,P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",61,1,Married,"7,64",Ginger Candy ,3200
TR38873,311,2022-07-01,P2,3200,6,19200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",61,1,Married,"7,64",Ginger Candy ,3200
TR77534,53,2022-05-26,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",32,0,Married,"7,36",Ginger Candy ,3200
TR61498,357,2022-08-26,P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",48,0,Married,"18,14",Ginger Candy ,3200
TR74255,269,2022-07-27,P2,3200,6,19200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",39,1,Married,"6,3",Ginger Candy ,3200
TR34339,320,2022-10-18,P2,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",30,0,Married,"3,72",Ginger Candy ,3200
TR89823,37,2022-07-24,P2,3200,4,12800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",51,0,Married,"17,11",Ginger Candy ,3200
TR39340,37,2022-07-31,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",51,0,Married,"17,11",Ginger Candy ,3200
TR29281,351,2022-07-30,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",45,1,Married,"18,34",Ginger Candy ,3200
TR59319,351,2022-09-26,P2,3200,4,12800,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",45,1,Married,"18,34",Ginger Candy ,3200
TR49570,349,2022-06-24,P2,3200,4,12800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",37,0,Married,"5,96",Ginger Candy ,3200
TR38412,193,2022-06-21,P2,3200,3,9600,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",42,0,Married,"20,64",Ginger Candy ,3200
TR97982,193,2022-10-15,P2,3200,6,19200,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",42,0,Married,"20,64",Ginger Candy ,3200
TR48375,193,2022-06-02,P2,3200,5,16000,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",42,0,Married,"20,64",Ginger Candy ,3200
TR76612,327,2022-01-04,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",50,0,Married,"12,41",Ginger Candy ,3200
TR78584,26,2022-07-06,P2,3200,7,22400,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",45,1,Married,"7,83",Ginger Candy ,3200
TR7731,374,2022-07-27,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",32,0,Single,"5,4",Ginger Candy ,3200
TR14843,374,2022-06-19,P2,3200,3,9600,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",32,0,Single,"5,4",Ginger Candy ,3200
TR84670,380,2022-07-02,P2,3200,4,12800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",40,0,Married,"5,77",Ginger Candy ,3200
TR22968,380,2022-02-21,P2,3200,6,19200,13,Buana,Buana,General Trade,"-1,26916","116,825264",40,0,Married,"5,77",Ginger Candy ,3200
TR80826,240,2022-03-13,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",22,1,Single,"3,33",Ginger Candy ,3200
TR35431,163,2022-07-31,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",47,1,Married,"6,3",Ginger Candy ,3200
TR7016,375,2022-08-04,P2,3200,5,16000,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",58,0,Married,"8,39",Ginger Candy ,3200
TR50999,375,2022-10-28,P2,3200,7,22400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",58,0,Married,"8,39",Ginger Candy ,3200
TR11377,235,2022-10-13,P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",37,0,Married,"5,35",Ginger Candy ,3200
TR21639,235,2022-03-18,P2,3200,7,22400,13,Buana,Buana,General Trade,"-1,26916","116,825264",37,0,Married,"5,35",Ginger Candy ,3200
TR85951,235,2022-01-06,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",37,0,Married,"5,35",Ginger Candy ,3200
TR38268,275,2022-10-14,P2,3200,6,19200,1,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666",41,0,Married,"15,33",Ginger Candy ,3200
TR20374,282,2022-06-01,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",55,0,Married,"11,38",Ginger Candy ,3200
TR48093,128,2022-12-28,P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",0,1,Married,"6,77",Ginger Candy ,3200
TR97515,281,2022-02-08,P2,3200,4,12800,13,Buana,Buana,General Trade,"-1,26916","116,825264",35,0,Married,"3,03",Ginger Candy ,3200
TR24234,281,2022-05-10,P2,3200,4,12800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",35,0,Married,"3,03",Ginger Candy ,3200
TR31927,244,2022-06-11,P2,3200,7,22400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",21,1,Single,"3,64",Ginger Candy ,3200
TR26519,244,2022-08-21,P2,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",21,1,Single,"3,64",Ginger Candy ,3200
TR75551,211,2022-12-12,P2,3200,6,19200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",29,0,Married,"3,54",Ginger Candy ,3200
TR92298,266,2022-06-01,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",72,1,Married,"4,72",Ginger Candy ,3200
TR75989,266,2022-03-16,P2,3200,4,12800,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",72,1,Married,"4,72",Ginger Candy ,3200
TR77633,187,2022-07-09,P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",49,1,Married,"9,18",Ginger Candy ,3200
TR14512,322,2022-10-04,P2,3200,3,9600,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",41,0,Married,"20,01",Ginger Candy ,3200
TR27494,447,2022-08-09,P2,3200,7,22400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",54,1,Married,"20,37",Ginger Candy ,3200
TR96762,110,2022-11-04,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",19,0,Married,"2,41",Ginger Candy ,3200
TR69860,312,2022-11-27,P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",54,0,Married,"18,77",Ginger Candy ,3200
TR76017,312,2022-01-31,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",54,0,Married,"18,77",Ginger Candy ,3200
TR34713,312,2022-06-08,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",54,0,Married,"18,77",Ginger Candy ,3200
TR54309,70,2022-02-02,P2,3200,6,19200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",30,1,Married,"4,42",Ginger Candy ,3200
TR26673,202,2022-07-18,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",28,0,Married,"4,53",Ginger Candy ,3200
TR14989,202,2022-08-28,P2,3200,7,22400,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",28,0,Married,"4,53",Ginger Candy ,3200
TR99067,254,2022-02-22,P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",58,0,Single,"6,05",Ginger Candy ,3200
TR55690,254,2022-07-12,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",58,0,Single,"6,05",Ginger Candy ,3200
TR81667,249,2022-03-03,P2,3200,7,22400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",47,0,Married,"13,34",Ginger Candy ,3200
TR28552,249,2022-06-22,P2,3200,3,9600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",47,0,Married,"13,34",Ginger Candy ,3200
TR8236,249,2022-10-01,P2,3200,6,19200,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",47,0,Married,"13,34",Ginger Candy ,3200
TR97857,208,2022-04-03,P2,3200,5,16000,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",39,1,Married,"7,52",Ginger Candy ,3200
TR91849,208,2022-04-09,P2,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",39,1,Married,"7,52",Ginger Candy ,3200
TR86108,319,2022-09-21,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",39,0,Married,"8,82",Ginger Candy ,3200
TR17032,319,2022-09-22,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",39,0,Married,"8,82",Ginger Candy ,3200
TR95008,319,2022-10-07,P2,3200,7,22400,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",39,0,Married,"8,82",Ginger Candy ,3200
TR70759,405,2022-07-16,P2,3200,3,9600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",18,0,Single,0,Ginger Candy ,3200
TR47079,61,2022-05-15,P2,3200,6,19200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",40,0,Married,7,Ginger Candy ,3200
TR41210,61,2022-06-17,P2,3200,6,19200,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",40,0,Married,7,Ginger Candy ,3200
TR7903,61,2022-05-26,P2,3200,6,19200,11,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403",40,0,Married,7,Ginger Candy ,3200
TR47366,60,2022-05-31,P2,3200,3,9600,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",56,0,Married,"10,61",Ginger Candy ,3200
TR28779,343,2022-05-06,P2,3200,5,16000,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",29,0,Married,"2,26",Ginger Candy ,3200
TR10987,350,2022-07-22,P2,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",38,0,Single,"7,95",Ginger Candy ,3200
TR16315,191,2022-01-08,P2,3200,5,16000,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",35,1,Married,"8,3",Ginger Candy ,3200
TR58165,395,2022-03-19,P2,3200,4,12800,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",28,0,Married,"3,39",Ginger Candy ,3200
TR43316,171,2022-09-10,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",40,0,Married,"10,05",Ginger Candy ,3200
TR46760,171,2022-03-23,P2,3200,3,9600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",40,0,Married,"10,05",Ginger Candy ,3200
TR7372,171,2022-01-27,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",40,0,Married,"10,05",Ginger Candy ,3200
TR20458,171,2022-12-05,P2,3200,7,22400,7,Buana Indah,Buana,General Trade,"3,316694","114,590111",40,0,Married,"10,05",Ginger Candy ,3200
TR26036,179,2022-07-18,P2,3200,6,19200,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",25,1,Single,"5,95",Ginger Candy ,3200
TR38919,179,2022-01-03,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",25,1,Single,"5,95",Ginger Candy ,3200
TR87161,55,2022-02-24,P2,3200,3,9600,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",34,1,Married,"8,44",Ginger Candy ,3200
TR93693,55,2022-02-22,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",34,1,Married,"8,44",Ginger Candy ,3200
TR38222,278,2022-06-19,P2,3200,7,22400,6,Lingga,Lingga,Modern Trade,"-5,135399","119,42379",31,1,Married,"9,76",Ginger Candy ,3200
TR77201,278,2022-11-14,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",31,1,Married,"9,76",Ginger Candy ,3200
TR73520,38,2022-10-21,P2,3200,3,9600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",56,0,Married,"14,32",Ginger Candy ,3200
TR65174,48,2022-06-20,P2,3200,3,9600,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",32,0,Married,"10,62",Ginger Candy ,3200
TR46701,48,2022-02-01,P2,3200,6,19200,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",32,0,Married,"10,62",Ginger Candy ,3200
TR96585,48,2022-06-22,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",32,0,Married,"10,62",Ginger Candy ,3200
TR67236,115,2022-07-08,P2,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",39,0,Married,"5,07",Ginger Candy ,3200
TR44743,115,2022-02-10,P2,3200,5,16000,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",39,0,Married,"5,07",Ginger Candy ,3200
TR51740,261,2022-04-29,P2,3200,7,22400,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",46,0,Single,"5,89",Ginger Candy ,3200
TR55365,271,2022-02-11,P2,3200,6,19200,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",29,0,Married,"4,74",Ginger Candy ,3200
TR5604,271,2022-12-31,P2,3200,4,12800,9,Lingga,Lingga,Modern Trade,"-3,654703","128,190643",29,0,Married,"4,74",Ginger Candy ,3200
TR6533,290,2022-11-30,P2,3200,7,22400,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",19,1,Single,"0,98",Ginger Candy ,3200
TR39449,419,2022-05-12,P2,3200,4,12800,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",38,1,Married,"3,86",Ginger Candy ,3200
TR93663,419,2022-12-04,P2,3200,6,19200,13,Buana,Buana,General Trade,"-1,26916","116,825264",38,1,Married,"3,86",Ginger Candy ,3200
TR89462,102,2022-12-16,P2,3200,3,9600,4,Gita Ginara,Gita,General Trade,"-6,966667","110,416664",39,0,Married,"6,44",Ginger Candy ,3200
TR44263,102,2022-09-23,P2,3200,7,22400,14,Priangan,Priangan,Modern Trade,"-5,45","105,26667",39,0,Married,"6,44",Ginger Candy ,3200
TR83042,102,2022-06-01,P2,3200,6,19200,10,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513",39,0,Married,"6,44",Ginger Candy ,3200
TR31972,157,2022-02-19,P2,3200,7,22400,13,Buana,Buana,General Trade,"-1,26916","116,825264",44,0,Single,"2,52",Ginger Candy ,3200
TR2661,157,2022-09-13,P2,3200,4,12800,3,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529",44,0,Single,"2,52",Ginger Candy ,3200
TR15206,367,2022-09-02,P2,3200,4,12800,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",43,0,Married,"10,96",Ginger Candy ,3200
TR23384,69,2022-08-02,P2,3200,7,22400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",26,0,Single,"2,84",Ginger Candy ,3200
TR21344,274,2022-09-06,P2,3200,7,22400,5,Bonafid,Gita,General Trade,"-7,250445","112,768845",48,0,Married,"11,99",Ginger Candy ,3200
TR60302,274,2022-11-26,P2,3200,6,19200,2,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238",48,0,Married,"11,99",Ginger Candy ,3200
TR58718,274,2022-06-17,P2,3200,4,12800,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",48,0,Married,"11,99",Ginger Candy ,3200
TR31618,274,2022-12-21,P2,3200,5,16000,8,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753",48,0,Married,"11,99",Ginger Candy ,3200
TR79886,326,2022-09-29,P2,3200,3,9600,13,Buana,Buana,General Trade,"-1,26916","116,825264",24,1,Single,"2,69",Ginger Candy ,3200
